21 11315 36455
14.03629037530461
-107.9238186420402
23.87686273939927
15.01614281910144
-116.3620421567048
28.12618054005121
11.77509633308172
-107.4556971554683
28.63362467974262
14.99295819168714
-107.0954388625057
28.69503615301533
14.9060968144401
-108.7919740527047
28.66964182882366
15.3769813351111
-110.2393064746069
38.14478689339124
11.12892226194385
-110.0114493473386
40.02822517430183
11.07520812252423
46.94403996786576
-7.471841125267618
-60.99830196279196
43.42898596868476
-5.223225027642506
-55.7414638546319
153.939990843978
10.81157409695808
-268.1191772874859
79.01167357986408
2.237145252581809
-115.9582930296202
47.04288764928891
-5.898019752983878
18.10520947396824
75.45680058515238
6.37927533357013
-116.7358280758621
157.0467551873305
19.9765533921199
-265.2234856765081
81.20879013624342
11.60043716038442
-124.2901674289257
78.6300172617829
11.61572295006505
-123.5966189096296
-103.3900459430471
4.057511846650746
16.28603772830255
-113.1472669168759
18.06290439452411
15.24313718065367
-102.6129643908226
17.97515971710315
16.25291686953946
-97.9344539594332
25.05846394462407
7.11128130548803
-96.36850856640299
23.5196696269161
13.96660748431289
-96.4320670168365
23.38903275518877
14.57243521155138
-104.6838868396753
23.90213847065263
15.42124876575667
-105.3695436162959
24.25750230257536
15.38848712442891
-103.6453924879181
25.38336079530642
15.49740555286989
-101.053496545014
25.38310184196608
15.86218004640081
-110.0006311874265
28.49816808414588
14.45257737847627
-108.1447030348745
28.61366962534804
15.38703622702579
61.3686701524263
3.552710990389354
-158.3553535614162
80.11414335668771
10.97630204912853
-123.1271179479534
29.18754711692771
7.669933442660783
-41.94669222234715
79.67128616095384
17.82250341620254
-124.5750212991936
79.32457773491141
18.2404500135574
-124.5099568550048
79.1281205992132
19.06231832601916
-124.0033296286448
-102.2586300783369
7.984305000681356
16.32888391832186
-4.825665736874178
11.33298355179998
-0.2939062005992231
-101.6996603554581
18.4808314078358
16.0375095152316
-101.7264136002031
19.56684040163743
15.8979021616531
-93.46798773978216
21.24591287977497
13.45665354486807
-5.751865786211606
11.3417313911961
-2.166725573747786
53.10202690528572
-10.52636692730085
24.42923577883521
53.18340472393392
-17.91096267265581
25.17787932783872
84.59233971507106
-6.298315447208896
-51.8415411760027
-2.865124056011298
-19.06218739972302
-0.1716941309141872
-2.863865850073286
-19.06940665922902
-0.1808370794737026
22.97902787811524
-14.46875854331066
-28.87819269681117
2.806766589295061
-12.95660521469792
-6.292958997476553
32.09013341355762
-6.971869601531549
-39.00251865176172
49.63657702909512
-6.710523533882466
21.31758442519941
63.20590451690702
-10.21561226136981
-83.22071950075957
87.48881938546462
-8.610866205663299
-57.71495488992846
46.09338412554759
-11.8804706997195
15.12634086331212
46.99127686505583
-9.836015861875635
18.56825986080421
54.03332379047627
-2.974502889268924
25.09949965163182
-14.60968176878732
9.150102519832249
0.5906588671029533
-9.222604358976234
10.06462603316226
0.8904982368580905
-15.49234337564873
-20.92166502566733
0.8191323512531459
28.60938236475838
-12.82972422743964
-35.19248826393404
81.45461329915274
-10.95786053814237
-50.04602643546249
51.0229934273334
-12.23073409819469
22.5465351576274
-15.73878178021217
0.9361682550105014
0.2736567186292366
-15.73878178021217
0.9361682550105014
0.2736567186292366
-14.01413640681358
5.939806839449416
0.8227672898901859
-5.575768640913447
-21.06652020756766
0.3693471452760629
3.804375020148417
-19.89121106897443
-6.979517000893095
53.38710991784106
-19.61404519479455
25.3352295103549
53.38710991784106
-19.61404519479455
25.3352295103549
46.58151644363517
-18.29541832991078
18.98151305395442
46.58151644363517
-18.29541832991078
18.98151305395442
53.2265215794533
-16.60386339023245
25.32311247702757
62.01215995016609
-11.09960916175316
-81.07302201062787
676.6803181142687
42.86295624609176
-971.8791329530303
53.75365467375968
-9.313062428480327
25.21884662167886
46.59536522440851
-3.99714344907255
18.79537666849323
53.90782847597108
0.4184931718050012
24.96029800259447
-7.731877019274937
-21.42250930994557
1.319032356995378
0.8038507252787183
-19.16627198074942
47.04315732537439
-3.109352664464079
-19.95973732983331
-0.4920637183926107
52.84499053281136
-17.64710871554679
25.46861854730004
46.29106901732934
-16.98744965658359
17.96798266560245
53.67558877413023
-11.29724597477354
24.90125455434032
-15.83773354000312
-10.55804087304954
0.7152657553189774
53.83300917260908
-5.36208613349755
24.63553495994296
53.78541672297766
-4.587026741529772
24.67198481143722
53.79392045265043
-4.583741007104288
24.6634482699206
13.96392382546164
-0.6219730530119796
-17.1759174669937
50.46970140064293
2.887100760851157
21.47109803986221
-7.914025651185398
-20.5741250561379
1.055798565739115
51.9105141976102
-17.85985018640803
24.49648231275384
53.82317473801449
-17.62379087753492
26.04612471817822
-9.481031433240933
-16.84466163059752
1.478396048565362
82.74111226845176
-14.40916711038145
-51.58727644747778
81.67416772689533
-12.7025035652904
-49.82797614567785
51.16446422370321
-11.89665212697836
22.39782787438773
81.19362007073045
2.520702120534087
-112.5676861056845
53.74445947203942
-5.782843438366401
24.30380890559946
53.19039411851197
-3.925954210591792
25.04884058269461
54.46651876444632
1.074237390208569
25.64604382199792
-9.252579862570038
-0.1136615528812705
1.390040334590067
-8.092610779786741
4.325026225832381
0.7648703001518421
-14.24275077931524
9.03893094051598
0.745114484817946
-4.811397319810497
11.32134295147338
-0.3155811426184441
-2.942640211331409
-21.16688053219974
-1.273971221793937
78.98952027675777
-23.50978434182279
-48.28174738503428
-5.203057045549908
-20.65666872811017
0.113803350572067
77.9243372051818
-22.93322797902894
-48.88738790032587
78.87421932881071
-20.97375997174678
-48.89100309101917
66.69048238325838
-19.70374411453956
-85.93291473703664
78.36739363468229
-10.98557940739565
-44.18895940416854
79.67477421430986
-10.3875068118828
-45.92954232455084
69.20231700156447
-6.408128069861845
-92.08582217043724
46.97851371098366
-11.39912803483716
18.22719459887795
53.90288951320492
-11.23545733713923
25.27956463558147
51.47500828717443
-10.26383019766243
23.16414047717043
77.57438495924583
8.543276200197694
-113.9785548882185
52.32754079260542
-3.960167736013195
23.83567082656829
53.76327313382733
-3.928811058492482
25.52942285785313
54.38816697038742
-3.936108648989344
26.03097929816862
54.24766934283439
-3.939109263734833
25.86319341970611
51.26414331581827
-0.2116087230995249
22.19223230608467
54.04709144962851
0.1603720704057068
24.88872911223926
91.4117891063437
14.92576436584605
-18.3006550637688
90.92093204444789
14.92718900982767
-18.58380772766166
91.59354880296331
15.17987179286495
-18.11589424913529
88.14367152997067
16.19035102943755
-21.67800232658443
39.43598877556058
0.4562285330650609
40.88276451829501
-1.612795012863861
4.795340388499671
-2.220580185008365
-10.58212756009768
7.098299199378912
1.414436156803346
-12.96997563667853
9.053179777065337
0.6742399495524546
78.91069449098491
-21.3189406051831
-48.44537447869934
54.84523858960725
-19.7724243310893
26.55092324899961
51.0267592453521
-19.08682330764907
23.19896110500044
80.30759362879401
-2.78836267491291
-113.4631332723641
51.84784853054911
-10.12694586903704
22.96245860046638
-9.993816838030416
-10.45614463832157
0.7102294221017086
81.66223301043837
1.787059903796181
-111.7939847813316
80.20404018626434
10.9616896490254
-121.7609544160148
0.1860128001389068
10.16882338826168
-4.258174442167177
-5.239213035605016
10.20858490314203
-0.5324340769152024
-5.23967644520084
10.20811798186194
-0.5306716966926657
-9.558812227170096
12.35153948990303
1.043211971279435
77.03467016188502
-11.49431166345093
-40.1294965687791
52.83707365398978
-9.682864488270109
24.31212027480221
78.96564429919005
1.141420938976131
-114.5915798173198
80.75547127850038
5.284570277198933
-114.5596293347086
79.78751586956183
11.59921697306214
-120.8155627163027
57.56408749477427
6.243085283438452
7.434560122636047
510.5298433112729
-2.609329139783277
-781.8973210513782
510.605558207224
-2.581396844212035
-781.9783068900903
331.8292698232589
35.16585627282424
-563.2791953458019
80.31568002528955
5.977202346124436
-114.503122882844
77.28975608878194
8.729995955900081
-115.1972374393767
78.35257027325656
15.73557710205121
-122.0006460584461
58.54513022653055
6.9184722151038
7.445721470056508
678.1529142255907
66.71845018322261
-962.196689400627
-8.107903105601588
-8.458208117813232
-3.638888764077977
-15.06003808537022
3.967975843560133
1.472356289070866
-9.647941806048507
3.955329383595677
-0.8657860446060568
-9.66528544986538
3.969150846897552
-0.8494816487675678
-14.13415996686668
-13.82817403688108
1.690611647805126
-13.82382419905634
-3.307907613739425
0.6421243385718333
16.17273758303276
3.097194961624669
-23.74267282075726
28.57178734748061
7.802962819263021
-43.30554861057368
-12.33048241488051
10.08492955372019
2.082990776878799
-4.115188409527079
-13.19559108082561
-0.4269789073789937
0.9719672563878882
-9.655553897207842
-4.033854497527829
26.36012628004546
-6.273478018448839
-32.25399389707127
73.07079410192982
-4.54750350570649
-34.89878702889485
-1.978181196793659
-5.294924914785418
-1.719670579158573
-18.95743401338288
1.514736097279153
2.240909605541101
82.7900826647307
11.67934572107841
-23.85311050432965
-23.16483643360029
9.354826206676311
-7.198190419628742
-61.62174786295015
-15.42322592797376
124.4683968741376
-56.92832980290714
-14.903717577785
122.2522724921783
45.85866671988126
-11.05075431402298
14.93431365691889
45.71161271719966
-11.03748573102449
15.20883477592294
-9.581446087350102
-8.339983129688203
-0.9708012582793327
-9.59534572360371
-8.346210317555819
-0.9379925493215111
-10.78396362328232
-3.576058411503299
1.509102707000376
72.5308172985422
4.007859114943681
-30.91161872201464
19.49986750310671
3.847900154629879
-25.32984826610173
-10.36409584087813
2.783164197723751
0.4112657024964294
-13.25281986643358
2.735724282816457
0.3542365276127453
-13.32622007833341
2.717677482161578
0.4358474557844575
-19.69531667180594
2.8014102620356
-4.397643715673777
-19.69531667180594
2.8014102620356
-4.397643715673777
-16.35789219092959
5.539315234029395
-0.1365305128031253
-9.940912232205042
8.932812452102489
0.09878977242202325
-9.940912232205042
8.932812452102489
0.09878977242202325
-18.55228470431269
8.934805889288272
-1.368275478931009
87.42398864065353
16.00340365533399
-25.40210533221277
87.70020207029282
16.10604768675293
-25.72873929015964
-10.2582464498931
11.26729185694708
0.7506970813187003
-7.534802220053336
18.71079569695811
-24.55307494885769
-60.73715556218341
-14.69889588096264
124.3087991788041
-14.69797632337053
-18.6082031449256
5.561030396798849
76.34340357533097
-7.011501291780992
-38.94010767006357
27.44395314979336
-5.389006388205114
-33.86885120941896
94.47015603014125
-4.576162932030869
-66.20682229839565
63.35363754961314
-4.924087945096863
-20.84211157074681
-1.710917643061778
-0.8130923186428846
-1.46735164268827
-2.354881961806425
-0.8225545295704108
-0.3445143305528409
-12.38115624258999
2.99292560930174
0.7745397140573927
-16.43793017902887
3.095564020108709
-1.444332671165539
-16.48216823862039
3.087178390233872
-1.352542287627324
-14.30559901487355
4.611414584616402
0.7507817452036355
-20.95210956996922
5.41594998915134
-3.733983649886298
81.71218845051045
16.70496604778367
-24.26449521389452
-57.11396660726948
-15.57298499686092
122.8576701368301
-21.36204461322707
-18.77077027679008
-1.263499254396187
-15.5639607744997
-18.84930943895497
0.310234254538243
-15.5639607744997
-18.84930943895497
0.310234254538243
-61.07865941153486
-12.70780514406748
123.6669722318072
-61.07333048339368
-12.37387960043525
123.2824512028672
-13.18607492385429
-17.64022658458563
3.000261014637756
-8.045482967929747
-12.51734056927569
1.460026367605233
-1.079983967982328
-10.71827256997845
-1.934572863657571
-14.38613950741213
-8.557746526757192
1.259620243196025
66.93619493633038
-6.926978994153905
-25.51059613169265
66.20721366852617
-6.925327761044232
-24.60258917429434
-9.288540339218642
-6.818919996764271
-0.9571147763455529
-5.498408971498214
-5.379923003020122
-0.4766924782240179
-12.03673027112262
-3.913993453018138
0.6991157597811478
-11.94124257325253
-2.958714463237774
0.5045775047319389
-0.3777605202515493
0.02196895051286234
-2.591958444173914
12.62608751722134
1.52415482747621
-16.34248814319013
-9.278856329424842
0.5385181179864212
1.784692076604754
-14.22938765189148
3.45453176742421
0.3339772496612141
-5.923519563696393
5.953589281143163
-0.133086130480404
-21.36645357415635
9.026186855056679
-5.544811191935429
-19.92948449677007
9.225942389615055
-2.943518461050935
-2.803029716566199
10.100631880872
-1.691119067429425
-14.78706338102721
10.1487979181143
-0.7953643504097966
-18.11187135232345
10.16792181780063
-1.889149645077311
-12.31444568074407
10.75036467598404
0.5974438841356082
-12.67989960695888
12.36321738720162
0.1311261742788326
-9.752214096285817
-18.30595229666326
1.961308997092422
-9.204348527553059
-18.35494098803714
1.011142685596088
-11.00775434649467
-18.34454921570462
0.1900305577938324
-14.11787867775186
-18.10868499127033
3.685573317787872
-14.11787867775186
-18.10868499127033
3.685573317787872
-12.01749269235545
-14.80038550334191
2.067838193242997
-9.591431966393305
-13.65712066717901
1.496051076335762
-9.433075808310971
-13.66042313180666
1.207655938648629
-4.481297253548978
-13.21643849984571
-0.2336082287556267
-2.905655533165253
-13.20050796194918
-0.5466560889091261
-13.08362102177395
-12.46396612942856
1.036596149504993
-17.01637757563503
-10.16257601502807
-1.705322015441574
-9.138479589072798
-9.364959874499489
0.2455019086712321
9.758578529707354
-8.317018996258833
-12.53200341747207
10.96301091081186
-7.505275363366903
-14.28208962790837
90.60387622484909
-5.681986100023471
-62.58284039039126
2.639672534349496
-6.234357704011517
-6.041519196096854
-10.67115972182309
-4.473725291360005
1.124817276713866
-10.41908547020556
-4.033167863721768
1.556164531106203
-2.5269069035025
-2.277376039202379
-1.343964053920969
78.43740686731533
3.101885727456447
-41.88814543304261
79.56216429342405
6.820355309902427
-42.13498047708404
-22.06768869631553
2.433640309594312
-2.742413338405866
-1.586670404888303
3.304002858030399
-1.875706358052066
-8.472087332815979
4.382476389764977
1.087019672770847
-14.12166185312173
5.164373129972945
0.8875415294416023
-1.68144523188964
7.31642587952902
-1.08843708722909
83.29132712475227
12.07499327343464
-23.01794624363939
84.94178810662557
12.44880237627731
-22.16164979734972
83.49612831894841
12.73954951439977
-22.52448345044535
83.64985419037248
12.81592898589938
